,Unnamed: 0,path,x,y,w,h,image_id
6905,6905,HAM10000_images_part_2/ISIC_0029820.jpg,119,120,177,176,ISIC_0029820
6906,6906,HAM10000_images_part_2/ISIC_0031909.jpg,104,25,221,294,ISIC_0031909
6907,6907,HAM10000_images_part_2/ISIC_0029834.jpg,158,57,222,206,ISIC_0029834
6908,6908,HAM10000_images_part_2/ISIC_0030395.jpg,173,368,116,119,ISIC_0030395
6909,6909,HAM10000_images_part_2/ISIC_0033844.jpg,152,101,248,247,ISIC_0033844
6910,6910,HAM10000_images_part_2/ISIC_0032582.jpg,145,127,278,253,ISIC_0032582
6911,6911,HAM10000_images_part_2/ISIC_0031935.jpg,184,100,156,179,ISIC_0031935
6912,6912,HAM10000_images_part_2/ISIC_0031921.jpg,182,86,240,328,ISIC_0031921
6913,6913,HAM10000_images_part_2/ISIC_0033688.jpg,183,76,319,264,ISIC_0033688
6914,6914,HAM10000_images_part_2/ISIC_0033850.jpg,191,104,250,230,ISIC_0033850
6915,6915,HAM10000_images_part_2/ISIC_0032596.jpg,112,16,400,376,ISIC_0032596
6916,6916,HAM10000_images_part_2/ISIC_0029808.jpg,158,29,296,333,ISIC_0029808
6917,6917,HAM10000_images_part_2/ISIC_0030381.jpg,26,75,185,195,ISIC_0030381
6918,6918,HAM10000_images_part_2/ISIC_0031074.jpg,143,120,282,226,ISIC_0031074
6919,6919,HAM10000_images_part_2/ISIC_0033663.jpg,95,7,415,449,ISIC_0033663
6920,6920,HAM10000_images_part_2/ISIC_0033105.jpg,178,92,220,211,ISIC_0033105
6921,6921,HAM10000_images_part_2/ISIC_0031712.jpg,179,125,266,217,ISIC_0031712
6922,6922,HAM10000_images_part_2/ISIC_0031706.jpg,141,102,279,243,ISIC_0031706
6923,6923,HAM10000_images_part_2/ISIC_0030418.jpg,97,72,340,317,ISIC_0030418
6924,6924,HAM10000_images_part_2/ISIC_0033111.jpg,114,41,419,346,ISIC_0033111
6925,6925,HAM10000_images_part_2/ISIC_0032569.jpg,79,88,443,396,ISIC_0032569
6926,6926,HAM10000_images_part_2/ISIC_0033677.jpg,121,21,350,341,ISIC_0033677
6927,6927,HAM10000_images_part_2/ISIC_0034118.jpg,104,103,354,259,ISIC_0034118
6928,6928,HAM10000_images_part_2/ISIC_0031060.jpg,117,77,259,338,ISIC_0031060
6929,6929,HAM10000_images_part_2/ISIC_0033887.jpg,137,96,331,300,ISIC_0033887
6930,6930,HAM10000_images_part_2/ISIC_0032541.jpg,194,156,170,185,ISIC_0032541
6931,6931,HAM10000_images_part_2/ISIC_0034130.jpg,64,81,347,386,ISIC_0034130
6932,6932,HAM10000_images_part_2/ISIC_0030356.jpg,0,12,518,432,ISIC_0030356
6933,6933,HAM10000_images_part_2/ISIC_0029607.jpg,306,356,163,135,ISIC_0029607
6934,6934,HAM10000_images_part_2/ISIC_0031048.jpg,163,70,237,248,ISIC_0031048
6935,6935,HAM10000_images_part_2/ISIC_0030430.jpg,164,214,196,176,ISIC_0030430
6936,6936,HAM10000_images_part_2/ISIC_0033139.jpg,148,224,468,276,ISIC_0033139
6937,6937,HAM10000_images_part_2/ISIC_0032227.jpg,87,85,353,336,ISIC_0032227
6938,6938,HAM10000_images_part_2/ISIC_0032233.jpg,143,225,175,192,ISIC_0032233
6939,6939,HAM10000_images_part_2/ISIC_0030424.jpg,104,51,350,307,ISIC_0030424
6940,6940,HAM10000_images_part_2/ISIC_0030342.jpg,123,100,378,314,ISIC_0030342
6941,6941,HAM10000_images_part_2/ISIC_0029613.jpg,179,33,262,213,ISIC_0029613
6942,6942,HAM10000_images_part_2/ISIC_0033893.jpg,114,13,401,401,ISIC_0033893
6943,6943,HAM10000_images_part_2/ISIC_0032555.jpg,201,99,353,240,ISIC_0032555
6944,6944,HAM10000_images_part_2/ISIC_0034124.jpg,52,111,283,234,ISIC_0034124
6945,6945,HAM10000_images_part_2/ISIC_0029954.jpg,276,0,344,233,ISIC_0029954
6946,6946,HAM10000_images_part_2/ISIC_0031869.jpg,0,299,204,201,ISIC_0031869
6947,6947,HAM10000_images_part_2/ISIC_0029940.jpg,29,28,584,439,ISIC_0029940
6948,6948,HAM10000_images_part_2/ISIC_0029798.jpg,143,17,293,393,ISIC_0029798
6949,6949,HAM10000_images_part_2/ISIC_0033918.jpg,451,389,109,108,ISIC_0033918
6950,6950,HAM10000_images_part_2/ISIC_0029968.jpg,177,38,320,252,ISIC_0029968
6951,6951,HAM10000_images_part_2/ISIC_0033930.jpg,79,53,456,316,ISIC_0033930
6952,6952,HAM10000_images_part_2/ISIC_0034087.jpg,144,77,273,243,ISIC_0034087
6953,6953,HAM10000_images_part_2/ISIC_0032390.jpg,249,92,139,119,ISIC_0032390
6954,6954,HAM10000_images_part_2/ISIC_0031699.jpg,100,217,168,168,ISIC_0031699
6955,6955,HAM10000_images_part_2/ISIC_0031841.jpg,0,51,448,447,ISIC_0031841
6956,6956,HAM10000_images_part_2/ISIC_0030587.jpg,96,17,412,449,ISIC_0030587
6957,6957,HAM10000_images_part_2/ISIC_0031855.jpg,216,106,200,192,ISIC_0031855
6958,6958,HAM10000_images_part_2/ISIC_0030593.jpg,87,67,449,309,ISIC_0030593
6959,6959,HAM10000_images_part_2/ISIC_0032384.jpg,0,0,100,100,ISIC_0032384
6960,6960,HAM10000_images_part_2/ISIC_0033924.jpg,163,21,259,371,ISIC_0033924
6961,6961,HAM10000_images_part_2/ISIC_0034093.jpg,392,185,132,118,ISIC_0034093
6962,6962,HAM10000_images_part_2/ISIC_0031100.jpg,456,320,194,180,ISIC_0031100
6963,6963,HAM10000_images_part_2/ISIC_0029997.jpg,23,33,416,381,ISIC_0029997
6964,6964,HAM10000_images_part_2/ISIC_0034078.jpg,118,55,426,322,ISIC_0034078
6965,6965,HAM10000_images_part_2/ISIC_0033717.jpg,159,105,261,246,ISIC_0033717
6966,6966,HAM10000_images_part_2/ISIC_0032409.jpg,160,85,318,311,ISIC_0032409
6967,6967,HAM10000_images_part_2/ISIC_0033071.jpg,91,28,434,360,ISIC_0033071
6968,6968,HAM10000_images_part_2/ISIC_0030578.jpg,254,100,174,183,ISIC_0030578
6969,6969,HAM10000_images_part_2/ISIC_0031666.jpg,517,369,133,131,ISIC_0031666
6970,6970,HAM10000_images_part_2/ISIC_0031672.jpg,284,136,129,119,ISIC_0031672
6971,6971,HAM10000_images_part_2/ISIC_0033065.jpg,249,101,198,184,ISIC_0033065
6972,6972,HAM10000_images_part_2/ISIC_0033703.jpg,80,0,449,449,ISIC_0033703
6973,6973,HAM10000_images_part_2/ISIC_0031114.jpg,244,256,167,155,ISIC_0031114
6974,6974,HAM10000_images_part_2/ISIC_0029983.jpg,81,50,440,340,ISIC_0029983
6975,6975,HAM10000_images_part_2/ISIC_0034044.jpg,203,91,200,241,ISIC_0034044
6976,6976,HAM10000_images_part_2/ISIC_0032435.jpg,0,18,589,428,ISIC_0032435
6977,6977,HAM10000_images_part_2/ISIC_0029773.jpg,200,113,244,262,ISIC_0029773
6978,6978,HAM10000_images_part_2/ISIC_0030222.jpg,0,0,130,139,ISIC_0030222
6979,6979,HAM10000_images_part_2/ISIC_0031882.jpg,201,370,146,130,ISIC_0031882
6980,6980,HAM10000_images_part_2/ISIC_0030544.jpg,158,122,239,231,ISIC_0030544
6981,6981,HAM10000_images_part_2/ISIC_0032353.jpg,166,65,241,327,ISIC_0032353
6982,6982,HAM10000_images_part_2/ISIC_0032347.jpg,200,103,219,271,ISIC_0032347
6983,6983,HAM10000_images_part_2/ISIC_0033059.jpg,90,0,390,408,ISIC_0033059
6984,6984,HAM10000_images_part_2/ISIC_0031896.jpg,173,103,262,234,ISIC_0031896
6985,6985,HAM10000_images_part_2/ISIC_0030550.jpg,141,43,372,289,ISIC_0030550
6986,6986,HAM10000_images_part_2/ISIC_0029767.jpg,133,77,343,363,ISIC_0029767
6987,6987,HAM10000_images_part_2/ISIC_0031128.jpg,181,0,335,401,ISIC_0031128
6988,6988,HAM10000_images_part_2/ISIC_0030236.jpg,121,0,224,132,ISIC_0030236
6989,6989,HAM10000_images_part_2/ISIC_0034050.jpg,124,0,388,449,ISIC_0034050
6990,6990,HAM10000_images_part_2/ISIC_0032421.jpg,193,99,228,241,ISIC_0032421
6991,6991,HAM10000_images_part_2/ISIC_0030961.jpg,80,75,446,336,ISIC_0030961
6992,6992,HAM10000_images_part_2/ISIC_0032810.jpg,166,77,287,270,ISIC_0032810
6993,6993,HAM10000_images_part_2/ISIC_0032804.jpg,159,12,276,400,ISIC_0032804
6994,6994,HAM10000_images_part_2/ISIC_0030975.jpg,147,78,212,180,ISIC_0030975
6995,6995,HAM10000_images_part_2/ISIC_0030785.jpg,261,211,191,151,ISIC_0030785
6996,6996,HAM10000_images_part_2/ISIC_0032192.jpg,74,0,436,449,ISIC_0032192
6997,6997,HAM10000_images_part_2/ISIC_0034285.jpg,65,24,421,424,ISIC_0034285
6998,6998,HAM10000_images_part_2/ISIC_0032838.jpg,126,123,294,231,ISIC_0032838
6999,6999,HAM10000_images_part_2/ISIC_0034291.jpg,108,0,397,449,ISIC_0034291
7000,7000,HAM10000_images_part_2/ISIC_0032186.jpg,116,90,322,303,ISIC_0032186
7001,7001,HAM10000_images_part_2/ISIC_0033298.jpg,169,101,292,230,ISIC_0033298
7002,7002,HAM10000_images_part_2/ISIC_0030791.jpg,78,93,369,348,ISIC_0030791
7003,7003,HAM10000_images_part_2/ISIC_0030949.jpg,0,280,132,126,ISIC_0030949
7004,7004,HAM10000_images_part_2/ISIC_0031464.jpg,59,29,505,345,ISIC_0031464
7005,7005,HAM10000_images_part_2/ISIC_0033273.jpg,197,112,193,175,ISIC_0033273
7006,7006,HAM10000_images_part_2/ISIC_0033515.jpg,185,112,236,207,ISIC_0033515
7007,7007,HAM10000_images_part_2/ISIC_0031302.jpg,176,113,258,235,ISIC_0031302
7008,7008,HAM10000_images_part_2/ISIC_0030008.jpg,192,134,193,178,ISIC_0030008
7009,7009,HAM10000_images_part_2/ISIC_0031316.jpg,229,46,282,260,ISIC_0031316
7010,7010,HAM10000_images_part_2/ISIC_0029559.jpg,212,137,157,143,ISIC_0029559
7011,7011,HAM10000_images_part_2/ISIC_0033501.jpg,194,63,203,229,ISIC_0033501
7012,7012,HAM10000_images_part_2/ISIC_0033267.jpg,109,29,432,356,ISIC_0033267
7013,7013,HAM10000_images_part_2/ISIC_0032179.jpg,92,40,395,359,ISIC_0032179
7014,7014,HAM10000_images_part_2/ISIC_0031470.jpg,146,230,179,166,ISIC_0031470
7015,7015,HAM10000_images_part_2/ISIC_0032151.jpg,146,82,294,273,ISIC_0032151
7016,7016,HAM10000_images_part_2/ISIC_0031458.jpg,217,61,317,316,ISIC_0031458
7017,7017,HAM10000_images_part_2/ISIC_0030746.jpg,168,105,251,259,ISIC_0030746
7018,7018,HAM10000_images_part_2/ISIC_0030020.jpg,130,0,371,449,ISIC_0030020
7019,7019,HAM10000_images_part_2/ISIC_0029571.jpg,132,80,298,271,ISIC_0029571
7020,7020,HAM10000_images_part_2/ISIC_0032637.jpg,80,18,462,440,ISIC_0032637
7021,7021,HAM10000_images_part_2/ISIC_0033529.jpg,216,72,233,372,ISIC_0033529
7022,7022,HAM10000_images_part_2/ISIC_0034246.jpg,105,100,351,285,ISIC_0034246
7023,7023,HAM10000_images_part_2/ISIC_0032623.jpg,43,25,480,331,ISIC_0032623
7024,7024,HAM10000_images_part_2/ISIC_0034252.jpg,114,90,357,278,ISIC_0034252
7025,7025,HAM10000_images_part_2/ISIC_0030034.jpg,111,64,399,372,ISIC_0030034
7026,7026,HAM10000_images_part_2/ISIC_0029565.jpg,95,69,287,345,ISIC_0029565
7027,7027,HAM10000_images_part_2/ISIC_0030752.jpg,0,0,443,358,ISIC_0030752
7028,7028,HAM10000_images_part_2/ISIC_0032145.jpg,227,149,232,242,ISIC_0032145
7029,7029,HAM10000_images_part_2/ISIC_0029564.jpg,90,130,133,140,ISIC_0029564
7030,7030,HAM10000_images_part_2/ISIC_0030035.jpg,112,0,209,220,ISIC_0030035
7031,7031,HAM10000_images_part_2/ISIC_0034253.jpg,51,0,476,449,ISIC_0034253
7032,7032,HAM10000_images_part_2/ISIC_0032622.jpg,37,38,461,370,ISIC_0032622
7033,7033,HAM10000_images_part_2/ISIC_0032144.jpg,226,115,251,232,ISIC_0032144
7034,7034,HAM10000_images_part_2/ISIC_0030753.jpg,0,43,599,449,ISIC_0030753
7035,7035,HAM10000_images_part_2/ISIC_0030747.jpg,106,83,347,323,ISIC_0030747
7036,7036,HAM10000_images_part_2/ISIC_0031459.jpg,136,57,322,327,ISIC_0031459
7037,7037,HAM10000_images_part_2/ISIC_0032150.jpg,213,135,155,160,ISIC_0032150
7038,7038,HAM10000_images_part_2/ISIC_0034247.jpg,24,238,452,262,ISIC_0034247
7039,7039,HAM10000_images_part_2/ISIC_0033528.jpg,191,21,153,172,ISIC_0033528
7040,7040,HAM10000_images_part_2/ISIC_0032636.jpg,194,113,221,239,ISIC_0032636
7041,7041,HAM10000_images_part_2/ISIC_0029570.jpg,199,163,235,204,ISIC_0029570
7042,7042,HAM10000_images_part_2/ISIC_0030021.jpg,124,107,329,258,ISIC_0030021
7043,7043,HAM10000_images_part_2/ISIC_0033500.jpg,0,35,548,416,ISIC_0033500
7044,7044,HAM10000_images_part_2/ISIC_0031317.jpg,178,90,251,223,ISIC_0031317
7045,7045,HAM10000_images_part_2/ISIC_0029558.jpg,91,16,413,415,ISIC_0029558
7046,7046,HAM10000_images_part_2/ISIC_0030009.jpg,0,0,554,449,ISIC_0030009
7047,7047,HAM10000_images_part_2/ISIC_0031471.jpg,127,49,248,348,ISIC_0031471
7048,7048,HAM10000_images_part_2/ISIC_0032178.jpg,0,88,431,412,ISIC_0032178
7049,7049,HAM10000_images_part_2/ISIC_0033266.jpg,113,59,340,303,ISIC_0033266
7050,7050,HAM10000_images_part_2/ISIC_0033272.jpg,128,62,223,198,ISIC_0033272
7051,7051,HAM10000_images_part_2/ISIC_0031465.jpg,259,256,175,153,ISIC_0031465
7052,7052,HAM10000_images_part_2/ISIC_0031303.jpg,87,44,401,320,ISIC_0031303
7053,7053,HAM10000_images_part_2/ISIC_0033514.jpg,171,29,239,268,ISIC_0033514
7054,7054,HAM10000_images_part_2/ISIC_0034290.jpg,129,67,306,327,ISIC_0034290
7055,7055,HAM10000_images_part_2/ISIC_0032839.jpg,124,46,314,315,ISIC_0032839
7056,7056,HAM10000_images_part_2/ISIC_0030948.jpg,166,117,262,257,ISIC_0030948
7057,7057,HAM10000_images_part_2/ISIC_0030790.jpg,180,103,221,276,ISIC_0030790
7058,7058,HAM10000_images_part_2/ISIC_0033299.jpg,0,0,599,289,ISIC_0033299
7059,7059,HAM10000_images_part_2/ISIC_0032187.jpg,185,40,236,324,ISIC_0032187
7060,7060,HAM10000_images_part_2/ISIC_0032193.jpg,0,190,147,228,ISIC_0032193
7061,7061,HAM10000_images_part_2/ISIC_0030784.jpg,65,20,194,287,ISIC_0030784
7062,7062,HAM10000_images_part_2/ISIC_0034284.jpg,89,35,398,410,ISIC_0034284
7063,7063,HAM10000_images_part_2/ISIC_0032805.jpg,107,125,334,256,ISIC_0032805
7064,7064,HAM10000_images_part_2/ISIC_0030974.jpg,74,83,325,298,ISIC_0030974
7065,7065,HAM10000_images_part_2/ISIC_0030960.jpg,161,88,278,263,ISIC_0030960
7066,7066,HAM10000_images_part_2/ISIC_0032811.jpg,160,37,255,270,ISIC_0032811
7067,7067,HAM10000_images_part_2/ISIC_0030551.jpg,8,0,434,444,ISIC_0030551
7068,7068,HAM10000_images_part_2/ISIC_0031897.jpg,83,123,290,271,ISIC_0031897
7069,7069,HAM10000_images_part_2/ISIC_0033058.jpg,97,117,332,305,ISIC_0033058
7070,7070,HAM10000_images_part_2/ISIC_0032346.jpg,86,97,402,314,ISIC_0032346
7071,7071,HAM10000_images_part_2/ISIC_0032420.jpg,431,276,154,147,ISIC_0032420
7072,7072,HAM10000_images_part_2/ISIC_0034051.jpg,146,91,321,316,ISIC_0034051
7073,7073,HAM10000_images_part_2/ISIC_0030237.jpg,60,10,349,445,ISIC_0030237
7074,7074,HAM10000_images_part_2/ISIC_0029766.jpg,78,0,386,360,ISIC_0029766
7075,7075,HAM10000_images_part_2/ISIC_0031129.jpg,367,0,154,124,ISIC_0031129
7076,7076,HAM10000_images_part_2/ISIC_0030223.jpg,0,47,587,405,ISIC_0030223
7077,7077,HAM10000_images_part_2/ISIC_0029772.jpg,258,9,208,226,ISIC_0029772
7078,7078,HAM10000_images_part_2/ISIC_0032434.jpg,0,62,586,429,ISIC_0032434
7079,7079,HAM10000_images_part_2/ISIC_0034045.jpg,216,126,222,205,ISIC_0034045
7080,7080,HAM10000_images_part_2/ISIC_0032352.jpg,410,277,104,105,ISIC_0032352
7081,7081,HAM10000_images_part_2/ISIC_0030545.jpg,47,0,446,449,ISIC_0030545
7082,7082,HAM10000_images_part_2/ISIC_0031883.jpg,170,122,215,199,ISIC_0031883
7083,7083,HAM10000_images_part_2/ISIC_0033064.jpg,432,93,181,192,ISIC_0033064
7084,7084,HAM10000_images_part_2/ISIC_0031673.jpg,175,109,257,280,ISIC_0031673
7085,7085,HAM10000_images_part_2/ISIC_0029982.jpg,218,137,183,187,ISIC_0029982
7086,7086,HAM10000_images_part_2/ISIC_0031115.jpg,264,113,302,260,ISIC_0031115
7087,7087,HAM10000_images_part_2/ISIC_0033702.jpg,186,99,236,274,ISIC_0033702
7088,7088,HAM10000_images_part_2/ISIC_0032408.jpg,89,4,402,445,ISIC_0032408
7089,7089,HAM10000_images_part_2/ISIC_0033716.jpg,187,116,202,188,ISIC_0033716
7090,7090,HAM10000_images_part_2/ISIC_0034079.jpg,141,85,296,254,ISIC_0034079
7091,7091,HAM10000_images_part_2/ISIC_0029996.jpg,0,360,128,140,ISIC_0029996
7092,7092,HAM10000_images_part_2/ISIC_0031101.jpg,167,0,278,322,ISIC_0031101
7093,7093,HAM10000_images_part_2/ISIC_0031667.jpg,215,73,267,258,ISIC_0031667
7094,7094,HAM10000_images_part_2/ISIC_0030579.jpg,71,57,344,301,ISIC_0030579
7095,7095,HAM10000_images_part_2/ISIC_0033070.jpg,206,94,176,181,ISIC_0033070
7096,7096,HAM10000_images_part_2/ISIC_0032385.jpg,163,121,249,209,ISIC_0032385
7097,7097,HAM10000_images_part_2/ISIC_0030592.jpg,20,48,553,376,ISIC_0030592
7098,7098,HAM10000_images_part_2/ISIC_0031854.jpg,162,0,146,128,ISIC_0031854
7099,7099,HAM10000_images_part_2/ISIC_0034092.jpg,144,82,386,337,ISIC_0034092
7100,7100,HAM10000_images_part_2/ISIC_0033925.jpg,30,0,503,449,ISIC_0033925
7101,7101,HAM10000_images_part_2/ISIC_0034086.jpg,182,0,332,384,ISIC_0034086
7102,7102,HAM10000_images_part_2/ISIC_0033931.jpg,0,57,164,163,ISIC_0033931
7103,7103,HAM10000_images_part_2/ISIC_0029969.jpg,107,0,258,234,ISIC_0029969
7104,7104,HAM10000_images_part_2/ISIC_0030586.jpg,228,106,156,151,ISIC_0030586
7105,7105,HAM10000_images_part_2/ISIC_0031840.jpg,88,0,341,326,ISIC_0031840
7106,7106,HAM10000_images_part_2/ISIC_0031698.jpg,74,192,149,154,ISIC_0031698
7107,7107,HAM10000_images_part_2/ISIC_0032391.jpg,490,96,143,136,ISIC_0032391
7108,7108,HAM10000_images_part_2/ISIC_0031868.jpg,159,100,235,235,ISIC_0031868
7109,7109,HAM10000_images_part_2/ISIC_0033919.jpg,104,51,465,285,ISIC_0033919
7110,7110,HAM10000_images_part_2/ISIC_0029799.jpg,439,32,186,317,ISIC_0029799
7111,7111,HAM10000_images_part_2/ISIC_0029941.jpg,0,22,599,449,ISIC_0029941
7112,7112,HAM10000_images_part_2/ISIC_0029955.jpg,190,116,256,231,ISIC_0029955
7113,7113,HAM10000_images_part_2/ISIC_0030425.jpg,245,196,245,253,ISIC_0030425
7114,7114,HAM10000_images_part_2/ISIC_0032232.jpg,169,89,289,287,ISIC_0032232
7115,7115,HAM10000_images_part_2/ISIC_0034125.jpg,77,0,455,449,ISIC_0034125
7116,7116,HAM10000_images_part_2/ISIC_0032554.jpg,117,57,313,283,ISIC_0032554
7117,7117,HAM10000_images_part_2/ISIC_0033892.jpg,56,62,421,320,ISIC_0033892
7118,7118,HAM10000_images_part_2/ISIC_0029612.jpg,145,148,163,156,ISIC_0029612
7119,7119,HAM10000_images_part_2/ISIC_0030343.jpg,397,292,112,111,ISIC_0030343
7120,7120,HAM10000_images_part_2/ISIC_0029606.jpg,115,73,315,286,ISIC_0029606
7121,7121,HAM10000_images_part_2/ISIC_0031049.jpg,123,173,206,245,ISIC_0031049
7122,7122,HAM10000_images_part_2/ISIC_0030357.jpg,125,0,398,449,ISIC_0030357
7123,7123,HAM10000_images_part_2/ISIC_0034131.jpg,29,62,462,313,ISIC_0034131
7124,7124,HAM10000_images_part_2/ISIC_0032540.jpg,164,97,245,254,ISIC_0032540
7125,7125,HAM10000_images_part_2/ISIC_0033886.jpg,153,40,284,350,ISIC_0033886
7126,7126,HAM10000_images_part_2/ISIC_0032226.jpg,273,56,220,232,ISIC_0032226
7127,7127,HAM10000_images_part_2/ISIC_0033138.jpg,219,172,195,185,ISIC_0033138
7128,7128,HAM10000_images_part_2/ISIC_0030431.jpg,203,205,152,131,ISIC_0030431
7129,7129,HAM10000_images_part_2/ISIC_0033110.jpg,37,40,513,380,ISIC_0033110
7130,7130,HAM10000_images_part_2/ISIC_0030419.jpg,169,64,299,344,ISIC_0030419
7131,7131,HAM10000_images_part_2/ISIC_0031707.jpg,166,110,256,240,ISIC_0031707
7132,7132,HAM10000_images_part_2/ISIC_0031061.jpg,129,129,330,261,ISIC_0031061
7133,7133,HAM10000_images_part_2/ISIC_0034119.jpg,102,40,284,329,ISIC_0034119
7134,7134,HAM10000_images_part_2/ISIC_0033676.jpg,189,10,369,398,ISIC_0033676
7135,7135,HAM10000_images_part_2/ISIC_0032568.jpg,213,154,179,163,ISIC_0032568
7136,7136,HAM10000_images_part_2/ISIC_0033662.jpg,95,0,396,433,ISIC_0033662
7137,7137,HAM10000_images_part_2/ISIC_0031075.jpg,144,20,401,273,ISIC_0031075
7138,7138,HAM10000_images_part_2/ISIC_0031713.jpg,147,83,330,289,ISIC_0031713
7139,7139,HAM10000_images_part_2/ISIC_0033104.jpg,76,44,395,349,ISIC_0033104
7140,7140,HAM10000_images_part_2/ISIC_0031920.jpg,224,25,247,217,ISIC_0031920
7141,7141,HAM10000_images_part_2/ISIC_0030380.jpg,225,114,281,305,ISIC_0030380
7142,7142,HAM10000_images_part_2/ISIC_0029809.jpg,123,77,350,281,ISIC_0029809
7143,7143,HAM10000_images_part_2/ISIC_0032597.jpg,19,0,597,441,ISIC_0032597
7144,7144,HAM10000_images_part_2/ISIC_0033851.jpg,10,0,531,432,ISIC_0033851
7145,7145,HAM10000_images_part_2/ISIC_0033689.jpg,117,124,344,282,ISIC_0033689
7146,7146,HAM10000_images_part_2/ISIC_0032583.jpg,202,113,209,266,ISIC_0032583
7147,7147,HAM10000_images_part_2/ISIC_0033845.jpg,66,15,471,429,ISIC_0033845
7148,7148,HAM10000_images_part_2/ISIC_0030394.jpg,176,125,248,271,ISIC_0030394
7149,7149,HAM10000_images_part_2/ISIC_0031934.jpg,185,128,191,175,ISIC_0031934
7150,7150,HAM10000_images_part_2/ISIC_0029835.jpg,145,330,253,170,ISIC_0029835
7151,7151,HAM10000_images_part_2/ISIC_0029821.jpg,97,48,417,381,ISIC_0029821
7152,7152,HAM10000_images_part_2/ISIC_0033879.jpg,64,65,440,355,ISIC_0033879
7153,7153,HAM10000_images_part_2/ISIC_0031908.jpg,71,92,456,293,ISIC_0031908
7154,7154,HAM10000_images_part_2/ISIC_0030141.jpg,102,24,350,315,ISIC_0030141
7155,7155,HAM10000_images_part_2/ISIC_0029410.jpg,90,74,277,257,ISIC_0029410
7156,7156,HAM10000_images_part_2/ISIC_0032756.jpg,84,47,434,353,ISIC_0032756
7157,7157,HAM10000_images_part_2/ISIC_0033448.jpg,162,98,259,275,ISIC_0033448
7158,7158,HAM10000_images_part_2/ISIC_0032030.jpg,25,36,162,141,ISIC_0032030
7159,7159,HAM10000_images_part_2/ISIC_0029376.jpg,129,69,376,389,ISIC_0029376
7160,7160,HAM10000_images_part_2/ISIC_0031539.jpg,25,97,135,147,ISIC_0031539
7161,7161,HAM10000_images_part_2/ISIC_0030627.jpg,72,0,290,381,ISIC_0030627
7162,7162,HAM10000_images_part_2/ISIC_0029362.jpg,358,208,124,121,ISIC_0029362
7163,7163,HAM10000_images_part_2/ISIC_0030633.jpg,64,17,365,317,ISIC_0030633
7164,7164,HAM10000_images_part_2/ISIC_0032024.jpg,62,186,107,109,ISIC_0032024
7165,7165,HAM10000_images_part_2/ISIC_0032742.jpg,173,115,263,252,ISIC_0032742
7166,7166,HAM10000_images_part_2/ISIC_0030155.jpg,233,119,119,127,ISIC_0030155
7167,7167,HAM10000_images_part_2/ISIC_0029404.jpg,176,95,227,230,ISIC_0029404
7168,7168,HAM10000_images_part_2/ISIC_0033474.jpg,0,45,599,378,ISIC_0033474
7169,7169,HAM10000_images_part_2/ISIC_0031263.jpg,504,124,146,207,ISIC_0031263
7170,7170,HAM10000_images_part_2/ISIC_0031505.jpg,0,0,100,100,ISIC_0031505
7171,7171,HAM10000_images_part_2/ISIC_0033312.jpg,0,43,599,321,ISIC_0033312
7172,7172,HAM10000_images_part_2/ISIC_0033306.jpg,137,140,279,344,ISIC_0033306
7173,7173,HAM10000_images_part_2/ISIC_0032018.jpg,350,206,106,106,ISIC_0032018
7174,7174,HAM10000_images_part_2/ISIC_0031511.jpg,0,20,548,449,ISIC_0031511
7175,7175,HAM10000_images_part_2/ISIC_0030169.jpg,4,287,404,213,ISIC_0030169
7176,7176,HAM10000_images_part_2/ISIC_0031277.jpg,171,56,243,322,ISIC_0031277
7177,7177,HAM10000_images_part_2/ISIC_0029438.jpg,176,90,217,213,ISIC_0029438
7178,7178,HAM10000_images_part_2/ISIC_0033460.jpg,270,158,192,217,ISIC_0033460
7179,7179,HAM10000_images_part_2/ISIC_0032795.jpg,177,114,233,256,ISIC_0032795
7180,7180,HAM10000_images_part_2/ISIC_0030182.jpg,0,0,461,449,ISIC_0030182
7181,7181,HAM10000_images_part_2/ISIC_0030828.jpg,173,71,239,232,ISIC_0030828
7182,7182,HAM10000_images_part_2/ISIC_0031288.jpg,156,78,309,323,ISIC_0031288
7183,7183,HAM10000_images_part_2/ISIC_0030196.jpg,0,71,434,403,ISIC_0030196
7184,7184,HAM10000_images_part_2/ISIC_0032959.jpg,167,73,276,269,ISIC_0032959
7185,7185,HAM10000_images_part_2/ISIC_0032781.jpg,194,122,291,286,ISIC_0032781
7186,7186,HAM10000_images_part_2/ISIC_0032971.jpg,120,0,368,449,ISIC_0032971
7187,7187,HAM10000_images_part_2/ISIC_0030800.jpg,171,130,274,230,ISIC_0030800
7188,7188,HAM10000_images_part_2/ISIC_0029389.jpg,309,16,162,198,ISIC_0029389
7189,7189,HAM10000_images_part_2/ISIC_0030814.jpg,101,48,383,428,ISIC_0030814
7190,7190,HAM10000_images_part_2/ISIC_0032965.jpg,48,25,481,449,ISIC_0032965
7191,7191,HAM10000_images_part_2/ISIC_0030802.jpg,105,211,380,268,ISIC_0030802
7192,7192,HAM10000_images_part_2/ISIC_0032973.jpg,16,54,551,365,ISIC_0032973
7193,7193,HAM10000_images_part_2/ISIC_0032967.jpg,370,254,254,242,ISIC_0032967
7194,7194,HAM10000_images_part_2/ISIC_0030816.jpg,180,135,236,195,ISIC_0030816
7195,7195,HAM10000_images_part_2/ISIC_0030180.jpg,116,99,247,227,ISIC_0030180
